Time Bucket (America/Los_Angeles),Main panel-Mains_A (kWhs),Main panel-Mains_B (kWhs),Main panel-Mains_C (kWhs),Main panel-Water Heater-Tankless water heater (kWhs),Main panel-Pump-Sump pump (kWhs),Main panel-Garage/Shop/Barn/Shed-Trash motion detector (kWhs),Main panel-Pump-Pool pump (kWhs),Main panel-Pump-Spa pump (kWhs),Main panel-Garage/Shop/Barn/Shed-Garden shed (kWhs),Main panel-Circuit_7 (kWhs),Main panel-Circuit_8 (kWhs),Main panel-Circuit_9 (kWhs),Main panel-Circuit_10 (kWhs),Main panel-Circuit_11 (kWhs),Main panel-Solar/Generation-Generator (kWhs),Main panel-Air Conditioner-Air Conditioner (kWhs),Main panel-Solar/Generation-Solar inverter (kWhs),Main panel-Cooktop/Range/Oven/Stove-Oven (kWhs),Main panel-Cooktop/Range/Oven/Stove-Stove (kWhs)
11/09/2024 03:00:00,No CT,-0.1676,-3.0300,0.0000,No CT,0.0000,0.0000,0.0000,0.0601,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0384,-0.0090,0.0003,0.0124
11/09/2024 04:00:00,No CT,-0.8112,-2.1578,0.0057,No CT,0.0000,0.0000,0.0000,0.0590,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0392,-0.0074,0.0007,0.0115
11/09/2024 05:00:00,No CT,-1.1851,-2.2482,0.0000,No CT,0.0042,0.0000,0.0000,0.0628,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0397,-0.0103,0.0007,0.0117
11/09/2024 06:00:00,No CT,-1.0271,-4.2745,0.0000,No CT,0.0042,0.0000,0.0000,0.6164,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0378,-0.0176,0.0007,0.0129
11/09/2024 07:00:00,No CT,-1.1885,-3.3717,0.0089,No CT,0.0001,0.0000,0.0000,0.4718,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0390,-0.1172,0.0007,0.0123
11/09/2024 08:00:00,No CT,-1.1385,-2.2122,0.0099,No CT,0.0000,0.0000,0.0000,0.0888,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-0.1519,0.0007,0.0119
11/09/2024 09:00:00,No CT,-2.2393,-2.0814,0.0077,No CT,0.0005,0.0000,0.0000,0.0872,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0425,-0.4892,0.0007,1.3846
11/09/2024 10:00:00,No CT,-3.0215,-3.4912,0.0076,No CT,0.0012,0.1108,0.0000,0.0877,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0432,-1.0643,0.0007,1.4348
11/09/2024 11:00:00,No CT,-2.1791,-3.9976,0.0025,No CT,0.0004,0.0000,0.0000,0.0877,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0428,-1.5256,0.0007,1.4328
11/09/2024 12:00:00,No CT,-1.8063,-2.1272,0.0005,No CT,0.0001,0.0000,0.2411,0.0904,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0426,-1.7179,0.0046,1.4022
11/09/2024 13:00:00,No CT,-2.2891,-1.9118,0.0046,No CT,0.0002,0.0000,0.0000,0.0891,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0429,-1.7928,0.0011,1.3746
11/09/2024 14:00:00,No CT,-1.6679,-1.5860,0.0018,No CT,0.0001,0.0000,0.0000,0.0879,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0419,-1.3802,0.0011,0.8858
11/09/2024 15:00:00,No CT,-1.1397,-1.7072,0.0020,No CT,0.0000,0.0000,0.0000,0.0885,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.4164,0.0011,0.3538
11/09/2024 16:00:00,No CT,-2.1713,-2.6802,0.0103,No CT,0.0002,0.3375,0.0000,0.0869,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.0520,0.0020,0.0489
11/09/2024 17:00:00,No CT,-1.4786,-2.1291,0.0137,No CT,0.0068,0.0000,0.0000,0.0919,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0081,0.0020,0.1711
11/09/2024 18:00:00,No CT,-2.2527,-2.9354,0.0075,No CT,0.0221,0.0000,0.0000,0.0924,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0407,-0.0126,0.0021,0.1748
11/09/2024 19:00:00,No CT,-2.4870,-3.9241,0.0009,No CT,0.0048,0.0000,0.0070,0.0927,No CT,No CT,No CT,No CT,No CT,-0.0000,0.5622,-0.0146,0.0005,0.1740
11/09/2024 20:00:00,No CT,-1.9591,-3.2865,0.0010,No CT,0.0067,0.0000,0.2140,0.0940,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0390,-0.0136,0.0001,0.1419
11/09/2024 21:00:00,No CT,-1.4136,-3.2032,0.0037,No CT,0.0067,0.0000,0.1240,0.0948,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0387,-0.0117,0.0011,0.0151
11/09/2024 22:00:00,No CT,-1.2559,-3.4218,0.0150,No CT,0.0006,0.0000,0.0000,0.0897,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0120,0.0002,0.0150
11/09/2024 23:00:00,No CT,-0.3740,-2.1071,0.0025,No CT,0.0048,0.0000,0.0000,0.0593,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0389,-0.0070,0.0014,0.0114
11/10/2024 00:00:00,No CT,-0.3740,-2.1071,0.0025,No CT,0.0048,0.0000,0.0000,0.0593,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0389,-0.0070,0.0014,0.0114
11/10/2024 01:00:00,No CT,-0.3740,-2.1071,0.0025,No CT,0.0048,0.0000,0.0000,0.0593,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0389,-0.0070,0.0014,0.0114
11/10/2024 02:00:00,No CT,-0.1867,-1.8207,0.0000,No CT,0.0000,0.0000,0.0000,0.0606,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0390,-0.0075,0.0014,0.0113
11/10/2024 03:00:00,No CT,-0.1844,-1.5724,0.0000,No CT,0.0000,0.0000,0.0000,0.0586,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0390,-0.0067,0.0014,0.0111
11/10/2024 04:00:00,No CT,-0.5968,-1.7573,0.0000,No CT,0.0000,0.0000,0.0000,0.0588,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0394,-0.0082,0.0014,0.0112
11/10/2024 05:00:00,No CT,-1.3285,-2.5562,0.0000,No CT,0.0006,0.0000,0.0000,0.1580,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0125,0.0014,0.0116
11/10/2024 06:00:00,No CT,-1.1943,-3.2037,0.0023,No CT,0.0037,0.0000,0.0000,0.2705,No CT,No CT,No CT,No CT,No CT,-0.0000,0.1283,-0.0131,0.0014,0.0123
11/10/2024 07:00:00,No CT,-1.3338,-3.0198,0.0073,No CT,0.0002,0.0000,0.0000,0.2703,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0624,0.0014,0.0119
11/10/2024 08:00:00,No CT,-1.0934,-3.1747,0.0025,No CT,0.0000,0.0000,0.0000,0.1737,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.1346,0.0014,0.0124
11/10/2024 09:00:00,No CT,-1.8494,-2.0175,0.0020,No CT,0.0002,0.0000,0.0000,0.0843,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0423,-0.4544,0.0014,1.3881
11/10/2024 10:00:00,No CT,-3.4600,-2.4300,0.0086,No CT,0.0017,0.0000,0.0000,0.0837,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0433,-1.0231,0.1352,1.4226
11/10/2024 11:00:00,No CT,-2.7063,-2.9366,0.0039,No CT,0.0011,0.1240,0.0000,0.0849,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0426,-1.4980,0.1352,1.4070
11/10/2024 12:00:00,No CT,-2.2080,-2.3643,0.0149,No CT,0.0004,0.0000,0.0000,0.0840,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0429,-1.7565,0.0013,1.3891
11/10/2024 13:00:00,No CT,-2.5532,-1.8644,0.0038,No CT,0.0003,0.0000,0.0000,0.0830,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0433,-1.7448,0.0013,1.3673
11/10/2024 14:00:00,No CT,-2.0279,-2.5110,0.0016,No CT,0.0002,0.0000,0.0000,0.0842,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0424,-1.3995,0.0013,0.8891
11/10/2024 15:00:00,No CT,-1.0747,-1.7406,0.0009,No CT,0.0000,0.0000,0.0000,0.0872,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.3600,0.0013,0.3467
11/10/2024 16:00:00,No CT,-0.7366,-1.7686,0.0038,No CT,0.0000,0.0000,0.0000,0.0900,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0340,0.0013,0.0421
11/10/2024 17:00:00,No CT,-1.4614,-2.0119,0.0018,No CT,0.0043,0.0000,0.0000,0.0936,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0084,0.0013,0.1721
11/10/2024 18:00:00,No CT,-2.5819,-3.1292,0.0076,No CT,0.0044,0.0000,0.0000,0.0745,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-0.0139,0.0013,0.1756
11/10/2024 19:00:00,No CT,-1.9759,-3.3158,0.0023,No CT,0.0000,0.0000,0.0000,0.0738,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0412,-0.0138,0.0033,0.1763
11/10/2024 20:00:00,No CT,-1.8642,-3.5730,0.0000,No CT,0.0088,0.0000,0.2226,0.0715,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0385,-0.0141,0.0075,0.1480
11/10/2024 21:00:00,No CT,-1.7738,-3.1071,0.0010,No CT,0.0001,0.0000,0.1249,0.0728,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0378,-0.0126,0.0075,0.0147
11/10/2024 22:00:00,No CT,-1.8801,-3.4983,0.0062,No CT,0.0052,0.0000,0.0000,0.0676,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0387,-0.0131,0.0013,0.0142
11/10/2024 23:00:00,No CT,-0.4140,-2.7685,0.0025,No CT,0.0040,0.0000,0.0000,0.0597,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0367,-0.0079,0.0000,0.0111
11/11/2024 00:00:00,No CT,-0.3964,-2.3190,0.0069,No CT,0.0083,0.0000,0.0000,0.0594,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0365,-0.0054,0.0000,0.0106
11/11/2024 01:00:00,No CT,-0.1655,-1.5973,0.0000,No CT,0.0000,0.0000,0.0000,0.0589,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0368,-0.0021,0.0000,0.0105
11/11/2024 02:00:00,No CT,-0.1580,-1.5317,0.0000,No CT,0.0000,0.0000,0.0000,0.0590,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0369,-0.0020,0.0000,0.0106
11/11/2024 03:00:00,No CT,-0.1831,-1.3313,0.0000,No CT,0.0000,0.0000,0.0000,0.0587,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0370,-0.0018,0.0000,0.0101
11/11/2024 04:00:00,No CT,-0.3104,-1.4561,0.0000,No CT,0.0000,0.0000,0.0000,0.0587,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0371,-0.0032,0.0000,0.0102
11/11/2024 05:00:00,No CT,-1.2030,-2.3151,0.0000,No CT,0.0005,0.0000,0.0000,0.0603,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0386,-0.0108,0.0015,0.0111
11/11/2024 06:00:00,No CT,-1.0150,-2.0793,0.0000,No CT,0.0070,0.0000,0.0000,0.0727,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0397,-0.0104,0.0051,0.0238
11/11/2024 07:00:00,No CT,-1.0867,-2.2093,0.0011,No CT,0.0176,0.0000,0.0000,0.0689,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0299,0.0000,0.0808
11/11/2024 08:00:00,No CT,-1.1386,-2.4128,0.0053,No CT,0.0000,0.0000,0.0000,0.0675,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.1002,0.0000,0.0166
11/11/2024 09:00:00,No CT,-1.8176,-1.6732,0.0011,No CT,0.0001,0.0000,0.0000,0.0639,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.3539,0.0004,1.3201
11/11/2024 10:00:00,No CT,-2.2348,-1.9628,0.0070,No CT,0.0003,0.0000,0.0000,0.0637,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0413,-0.1780,0.0013,1.3719
11/11/2024 11:00:00,No CT,-2.4598,-2.0360,0.0052,No CT,0.0005,0.0000,0.0000,0.0607,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0417,-0.3625,0.0000,1.3776
11/11/2024 12:00:00,No CT,-2.7877,-3.2268,0.0039,No CT,0.0008,0.0000,0.0000,0.0644,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0428,-0.9788,0.0011,1.3943
11/11/2024 13:00:00,No CT,-2.2838,-2.8501,0.0017,No CT,0.0003,0.0000,0.0000,0.0616,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0431,-1.9265,0.0011,1.3735
11/11/2024 14:00:00,No CT,-1.5525,-2.0194,0.0008,No CT,0.0001,0.0000,0.0000,0.0648,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0420,-1.5734,0.0011,0.8869
11/11/2024 15:00:00,No CT,-0.9094,-2.1582,0.0002,No CT,0.0000,0.0000,0.0000,0.0650,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.4051,0.0011,0.3575
11/11/2024 16:00:00,No CT,-1.0081,-2.6916,0.0005,No CT,0.0000,0.0000,0.0000,0.0787,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.0492,0.0011,0.0292
11/11/2024 17:00:00,No CT,-1.0649,-3.0971,0.0009,No CT,0.0215,0.0000,0.0000,0.0840,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0391,-0.0125,0.0013,0.1715
11/11/2024 18:00:00,No CT,-1.7351,-3.1340,0.0001,No CT,0.0090,0.0000,0.0000,0.0820,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0402,-0.0139,0.0022,0.1753
11/11/2024 19:00:00,No CT,-1.5963,-3.0326,0.0000,No CT,0.0183,0.0000,0.0000,0.0849,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0409,-0.0140,0.0001,0.1766
11/11/2024 20:00:00,No CT,-2.5282,-4.6261,0.0048,No CT,0.0007,0.1290,0.1136,0.0840,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0402,-0.0177,0.0732,0.1541
11/11/2024 21:00:00,No CT,-3.8876,-5.9585,0.0039,No CT,0.0017,0.6644,0.2296,0.0833,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0385,-0.0206,0.4910,0.0260
11/11/2024 22:00:00,No CT,-1.5174,-2.9458,0.0069,No CT,0.0140,0.0000,0.0000,0.0813,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0391,-0.0138,0.4910,0.0145
11/11/2024 23:00:00,No CT,-0.3023,-1.9733,0.0000,No CT,0.0000,0.0000,0.0000,0.0730,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0380,-0.0107,0.0062,0.0113
11/12/2024 00:00:00,No CT,-0.1511,-4.5084,0.0000,No CT,0.0087,0.0000,0.0000,0.0746,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0380,-0.0149,0.0216,0.0130
11/12/2024 01:00:00,No CT,-0.1613,-3.0612,0.0000,No CT,0.0000,0.0000,0.0000,0.0618,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0383,-0.0129,0.0094,0.0121
11/12/2024 02:00:00,No CT,-0.1665,-1.4297,0.0000,No CT,0.0000,0.0000,0.0000,0.0608,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0385,-0.0104,0.0080,0.0110
11/12/2024 03:00:00,No CT,-0.1670,-1.3852,0.0000,No CT,0.0000,0.0000,0.0000,0.0606,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0386,-0.0106,0.0001,0.0110
11/12/2024 04:00:00,No CT,-0.3631,-1.4911,0.0000,No CT,0.0000,0.0000,0.0000,0.0606,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0384,-0.0112,0.0001,0.0107
11/12/2024 05:00:00,No CT,-1.2360,-2.7953,0.0000,No CT,0.0234,0.0000,0.0000,0.1581,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0389,-0.0141,0.0001,0.0120
11/12/2024 06:00:00,No CT,-1.0589,-2.5683,0.0000,No CT,0.0327,0.0000,0.0000,0.1523,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0140,0.0001,0.0122
11/12/2024 07:00:00,No CT,-0.9675,-2.3389,0.0000,No CT,0.0000,0.0000,0.0000,0.1469,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0397,-0.0621,0.0001,0.0121
11/12/2024 08:00:00,No CT,-1.2737,-3.1166,0.0077,No CT,0.0001,0.0000,0.0000,0.0971,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0407,-0.1604,0.0001,0.0129
11/12/2024 09:00:00,No CT,-1.7608,-3.4435,0.0004,No CT,0.0001,0.0000,0.0000,0.0665,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0419,-0.5080,0.0001,1.3728
11/12/2024 10:00:00,No CT,-2.2190,-2.6058,0.0069,No CT,0.0002,0.0000,0.0000,0.0666,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0425,-0.9892,0.0011,1.4112
11/12/2024 11:00:00,No CT,-2.6845,-3.0168,0.0073,No CT,0.0006,0.0000,0.0000,0.0665,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0433,-1.5757,0.0011,1.4044
11/12/2024 12:00:00,No CT,-2.5320,-3.8231,0.0037,No CT,0.0004,0.0000,0.0000,0.0664,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0430,-1.4707,0.0011,1.3865
11/12/2024 13:00:00,No CT,-1.9600,-2.2399,0.0042,No CT,0.0002,0.0000,0.0000,0.0627,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0421,-1.4145,0.0011,1.3597
11/12/2024 14:00:00,No CT,-1.6430,-3.7402,0.0038,No CT,0.0002,0.0000,0.0000,0.0669,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-0.7895,0.0011,0.8853
11/12/2024 15:00:00,No CT,-1.1284,-4.3533,0.0057,No CT,0.0000,0.0000,0.0000,0.0677,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.3857,0.0011,0.3582
11/12/2024 16:00:00,No CT,-0.5888,-2.7044,0.0000,No CT,0.0000,0.0000,0.0000,0.0639,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0673,0.0011,0.0299
11/12/2024 17:00:00,No CT,-0.8787,-2.6250,0.0000,No CT,0.0145,0.0000,0.0000,0.0713,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0394,-0.0116,0.0011,0.1726
11/12/2024 18:00:00,No CT,-1.8677,-3.5668,0.0033,No CT,0.0112,0.0000,0.0000,0.0726,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0409,-0.0145,0.0059,0.1766
11/12/2024 19:00:00,No CT,-1.6874,-2.7636,0.0000,No CT,0.0106,0.0000,0.0000,0.0725,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0413,-0.0134,0.0020,0.1776
11/12/2024 20:00:00,No CT,-1.9570,-3.0264,0.0014,No CT,0.0178,0.0000,0.2187,0.0700,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0143,0.0024,0.1640
11/12/2024 21:00:00,No CT,-1.6148,-4.8608,0.0000,No CT,0.0217,0.0000,0.1255,0.0741,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.0162,0.0011,0.0165
11/12/2024 22:00:00,No CT,-1.3349,-5.3646,0.0000,No CT,0.0000,0.0000,0.0000,0.0749,No CT,No CT,No CT,No CT,No CT,-0.0000,0.1177,-0.0164,0.0021,0.0165
11/12/2024 23:00:00,No CT,-0.6949,-2.1623,0.0021,No CT,0.0042,0.0000,0.0000,0.0609,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0390,-0.0104,0.0001,0.0122
11/13/2024 00:00:00,No CT,-0.4161,-1.8774,0.0000,No CT,0.0265,0.0000,0.0000,0.0609,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0382,-0.0096,0.0001,0.0117
11/13/2024 01:00:00,No CT,-0.4316,-1.7553,0.0012,No CT,0.0000,0.0000,0.0000,0.0609,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0386,-0.0096,0.0001,0.0118
11/13/2024 02:00:00,No CT,-0.3472,-1.8625,0.0028,No CT,0.0434,0.0000,0.0000,0.0611,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0386,-0.0100,0.0001,0.0115
11/13/2024 03:00:00,No CT,-0.2718,-2.0265,0.0000,No CT,0.0000,0.0000,0.0000,0.0613,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0386,-0.0108,0.0001,0.0120
11/13/2024 04:00:00,No CT,-0.4805,-2.3922,0.0000,No CT,0.0000,0.0000,0.0000,0.0614,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0383,-0.0118,0.0001,0.0121
11/13/2024 05:00:00,No CT,-1.3333,-3.2123,0.0009,No CT,0.0000,0.0000,0.0000,0.0614,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0145,0.0001,0.0128
11/13/2024 06:00:00,No CT,-0.9885,-2.2983,0.0000,No CT,0.0000,0.0000,0.0000,0.0733,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0125,0.0001,0.0125
11/13/2024 07:00:00,No CT,-1.0557,-2.0745,0.0000,No CT,0.0000,0.0000,0.0000,0.0658,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0665,0.0001,0.0122
11/13/2024 08:00:00,No CT,-1.0058,-2.1696,0.0100,No CT,0.0000,0.0000,0.0000,0.0663,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.1735,0.0001,0.0126
11/13/2024 09:00:00,No CT,-1.9898,-1.7470,0.0059,No CT,0.0004,0.0000,0.0000,0.0681,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.5727,0.0001,1.3470
11/13/2024 10:00:00,No CT,-1.8134,-1.4568,0.0016,No CT,0.0001,0.0000,0.0000,0.0653,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0417,-1.0271,0.0010,1.3878
11/13/2024 11:00:00,No CT,-1.8420,-2.4694,0.0042,No CT,0.0002,0.0000,0.0000,0.0663,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0417,-1.0236,0.0038,1.3757
11/13/2024 12:00:00,No CT,-1.6648,-1.8272,0.0004,No CT,0.0001,0.0000,0.0000,0.0631,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0422,-1.4109,0.0005,1.3812
11/13/2024 13:00:00,No CT,-2.0033,-2.1683,0.0011,No CT,0.0004,0.1328,0.0000,0.0653,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0426,-1.8441,0.0005,1.3746
11/13/2024 14:00:00,No CT,-1.7482,-4.7767,0.0052,No CT,0.0003,0.0000,0.0000,0.0642,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0422,-1.2362,0.0005,0.9054
11/13/2024 15:00:00,No CT,-0.9069,-4.9151,0.0000,No CT,0.0000,0.0000,0.0000,0.0701,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-0.2345,0.0032,0.3698
11/13/2024 16:00:00,No CT,-0.8519,-2.4917,0.0057,No CT,0.0000,0.0000,0.0000,0.0975,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.1491,0.0010,0.0415
11/13/2024 17:00:00,No CT,-0.9578,-2.2695,0.0006,No CT,0.0340,0.0000,0.0000,0.0687,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0102,0.0057,0.2342
11/13/2024 18:00:00,No CT,-1.8594,-2.7175,0.0000,No CT,0.0103,0.0000,0.0000,0.0696,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-0.0132,0.0003,0.2662
11/13/2024 19:00:00,No CT,-1.6988,-3.3831,0.0000,No CT,0.0088,0.0000,0.0000,0.0701,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0407,-0.0141,0.0055,0.2330
11/13/2024 20:00:00,No CT,-1.7827,-3.3654,0.0051,No CT,0.0002,0.0000,0.2170,0.0702,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0383,-0.0144,0.0014,0.1653
11/13/2024 21:00:00,No CT,-3.1420,-4.4308,0.0039,No CT,0.0004,0.7062,0.1258,0.0690,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0389,-0.0172,0.0015,0.0333
11/13/2024 22:00:00,No CT,-1.2203,-3.5669,0.0062,No CT,0.0170,0.0000,0.0000,0.0700,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0387,-0.0135,0.0000,0.0544
11/13/2024 23:00:00,No CT,-0.2645,-2.0406,0.0000,No CT,0.0044,0.0000,0.0000,0.0609,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0377,-0.0088,0.0004,0.0314
11/14/2024 00:00:00,No CT,-0.1429,-4.4210,0.0000,No CT,0.0083,0.0000,0.0000,0.0629,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0371,-0.0139,0.0000,0.0114
11/14/2024 01:00:00,No CT,-0.1635,-2.3173,0.0004,No CT,0.0000,0.0000,0.0000,0.0611,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0372,-0.0086,0.0000,0.0071
11/14/2024 02:00:00,No CT,-0.1565,-1.7641,0.0000,No CT,0.0000,0.0000,0.0000,0.0608,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0376,-0.0084,0.0003,0.0113
11/14/2024 03:00:00,No CT,-0.1664,-1.6850,0.0000,No CT,0.0108,0.0000,0.0000,0.0611,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0389,-0.0105,0.0002,0.0077
11/14/2024 04:00:00,No CT,-0.4232,-1.9066,0.0000,No CT,0.0209,0.0000,0.0000,0.0613,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0392,-0.0115,0.0002,0.0088
11/14/2024 05:00:00,No CT,-1.2299,-2.6187,0.0000,No CT,0.0000,0.0000,0.0000,0.1583,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0138,0.0000,0.0089
11/14/2024 06:00:00,No CT,-1.0824,-2.6997,0.0000,No CT,0.0045,0.0000,0.0000,0.1521,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0137,0.0000,0.0083
11/14/2024 07:00:00,No CT,-0.9499,-2.5625,0.0000,No CT,0.0000,0.0000,0.0000,0.1456,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0393,-0.1117,0.0000,0.0069
11/14/2024 08:00:00,No CT,-1.0366,-2.4601,0.0046,No CT,0.0000,0.0000,0.0000,0.0943,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.2585,0.0000,0.0064
11/14/2024 09:00:00,No CT,-1.6393,-1.5578,0.0019,No CT,0.0001,0.0000,0.0000,0.0625,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.4303,0.0000,1.3437
11/14/2024 10:00:00,No CT,-1.8713,-1.6590,0.0098,No CT,0.0002,0.0000,0.0000,0.0655,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0420,-0.9242,0.0045,1.3892
11/14/2024 11:00:00,No CT,-2.3401,-2.5080,0.0070,No CT,0.0006,0.0000,0.0000,0.0622,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0428,-1.6663,0.0001,1.3861
